page,title,info,intro,href
70,资讯:贺：蜗牛学院西安校区正式起航，迎来了第一期班的...,作者：强官涛   类别：学院动态   日期：2018-04-24 12:01:09   阅读：4953 次   消耗积分：0 分,近年来，国家实施区域发展总体战略，为加快中西部地区的发展步伐、缩小水平差距，特把西安设为了第9个“国家中心城市”。未来，西安将带动引领整个西北地区的发展。一个城...,http://old.woniuxy.com/note/125
70,资讯:#新班动态# 成都校区7月2日，重庆校区7月9日，...,作者：强官涛   类别：学院动态   日期：2018-04-19 10:23:12   阅读：3968 次   消耗积分：0 分,紧急扩散：号外，号外…… 出大事儿了！出大事儿了！出大事儿了！蜗牛学院最新开班信息来袭。成都校区第36期班    开班时间：2018年7月2日重庆校区第...,http://old.woniuxy.com/note/124
70,资讯:#新班动态#重庆校区7月9日，我们不见不散,作者：强官涛   类别：学院动态   日期：2018-04-19 10:17:24   阅读：3630 次   消耗积分：0 分,最新开班信息来袭。蜗牛学院重庆校区第11期班     开班时间：2018年7月9日课程方向：Java全栈开发、软件测试开发想来一起续缘的帅哥美女们，抓紧报...,http://old.woniuxy.com/note/123
70,实验:基于TestNG实现代码级接口测试,作者：强官涛   类别：测试开发   日期：2018-04-17 16:01:42   阅读：4438 次   消耗积分：3 分,"实验简介TestNG是Java中的一个测试框架， 类似于JUnit 和NUnit,功能都差不多，TestNG也是以JUnit和NUnit的一些特性作为参考开发而成的，只是功能稍微强大一些，使...",http://old.woniuxy.com/note/122
70,访谈:“水产养殖”转“测试开发”，这姑娘已成功入职，...,作者：强官涛   类别：学院动态   日期：2018-04-17 15:46:10   阅读：4603 次   消耗积分：0 分,张小妹，2016年毕业于四川**大学水产养殖专业。她原本报的是“园林规划”，后来被专业调配，就学了“水产养殖”。虽然对本专业不是很喜欢，但这妹子大学期间的业余生活，...,http://old.woniuxy.com/note/121
70,资讯:最美人间四月天，蜗牛学子喜开颜。,作者：强官涛   类别：学院动态   日期：2018-04-17 15:37:02   阅读：3728 次   消耗积分：0 分,人间四月芳菲尽，山寺桃花始盛开。长恨春归无觅处，不知转入此中来。                      &nb...,http://old.woniuxy.com/note/120
70,资讯:恭喜重庆瀚华金控来我司参加的第二期企业内训课圆...,作者：强官涛   类别：学院动态   日期：2018-04-12 16:51:48   阅读：4252 次   消耗积分：0 分,重庆瀚华金控的小伙伴们，在蜗牛学院重庆校区为期4周的企业内训课程已经圆满结束啦。（附上大合照一张）这是他们第二次来蜗牛学院进行企业内训。犹记得第一期的内训课程还...,http://old.woniuxy.com/note/119
70,资讯:筒子们，免费学习《Python自动化测试开发实践》...,作者：强官涛   类别：学院动态   日期：2018-04-12 16:46:07   阅读：4360 次   消耗积分：0 分,经常会有人问：蛋哥，最近有没有什么免费的技术课啊？蛋哥，最近有什么关于Python的课程么？蛋哥，最近有没有测试的直播课额？蛋哥，……应广大群众的强烈呼唤，为了让大...,http://old.woniuxy.com/note/118
70,访谈:Java开发班何同学，在“智慧粮仓”商业项目中的...,作者：强官涛   类别：学院动态   日期：2018-04-12 16:37:42   阅读：3839 次   消耗积分：0 分,何同学，18年应届生，就读于西南**大学物联网工程专业。个人对技术这一块比较感兴趣，但大学期间本专业学习的技术课程太过于基础，所以就想在毕业之前通过培训，系统的提...,http://old.woniuxy.com/note/117
70,漫谈:不忘初心，砥砺前行，我们愿做一家令人尊敬的IT...,作者：强官涛   类别：学院动态   日期：2018-04-12 16:24:41   阅读：26185 次   消耗积分：0 分,秦末汉初，是一个名将云集的时代。有万夫不当的项羽，有用兵如神的韩信，还有英布、彭越、周勃等等。但今天，我想给你分享一位将军的故事。他是西汉最有性格的将军，历经四...,http://old.woniuxy.com/note/116
71,访谈:零基础学测试，起薪9k，生活很累，但绝不撤退,作者：强官涛   类别：学院动态   日期：2018-03-28 15:11:17   阅读：5344 次   消耗积分：0 分,"请思考：


    在公司里，你是无可替代、难以代替、还是可有可无？


    对于工作，你用的是脑力、苦力、还是技术？


    你所从事的行业，未来几十年发展前景是否...",http://old.woniuxy.com/note/109
71,实验:基于JUnit实现代码级接口测试,作者：强官涛   类别：测试开发   日期：2018-03-27 12:06:44   阅读：4899 次   消耗积分：2 分, 实验简介 理解了代码级接口测试的基本原理与实现方式后，我们再来理解单元测试框架将会非常容易，言下之意也是想告诉大家，对于代码级测试的知识，前面三节的内容...,http://old.woniuxy.com/note/108
71,资讯:山城蜗牛总动员，这次，我们是一群人,作者：强官涛   类别：学院动态   日期：2018-03-27 11:43:15   阅读：3801 次   消耗积分：0 分,去年四月，蜗牛学院扎根山城，成立了重庆校区，同年5月第一期班正式开课。在这近一年的时间里：同行质疑过我们的保证就业；学员质疑过我们的保底薪资；连最初招聘的新同事...,http://old.woniuxy.com/note/107
71,实验:基于Java实现代码级集成测试,作者：强官涛   类别：测试开发   日期：2018-03-22 17:00:04   阅读：4526 次   消耗积分：1 分,实验简介 对于代码级接口测试来说，我们可以按照接口的调用顺序分为自上而下或者自下而上。通常情况下我们建议大家按照自下而上的策略来进行接口测试，这样可以保证测试的...,http://old.woniuxy.com/note/106
71,资讯:只会点点点，工作效率低，天天都加班，软件测试工...,作者：强官涛   类别：学院动态   日期：2018-03-22 16:50:44   阅读：6720 次   消耗积分：0 分,作为一名1-3年工作经验的软件测试人员，看了市面上那么多跟技术有关的干货、书籍、课程，现阶段的你：是否能在软件技术领域做到七八十分？是否能算得上可以独挡一面了呢？...,http://old.woniuxy.com/note/105
71,资讯:蜗牛学院&巴人互动再度强强联手，成立了“物联网...,作者：强官涛   类别：学院动态   日期：2018-03-22 16:41:36   阅读：3540 次   消耗积分：0 分,重磅好消息！暨蜗牛学院联合巴人互动成都网络科技有限公司（以下简称巴人互动）打造了“宝贝鱼计划”之后，在蜗牛学院3周年之际，再度强强联手，成立了“物联网实验室”，...,http://old.woniuxy.com/note/104
71,实验:基于Java实现代码级接口测试,作者：强官涛   类别：测试开发   日期：2018-03-16 15:46:06   阅读：4116 次   消耗积分：2 分,实验简介 通过对被测程序的接口和调用关系进行分析后，可以得知，ArrayCompare是适合做接口测试的。同时，我们也可以根据接口的调用层次关系，来决定先对哪些接口进行测...,http://old.woniuxy.com/note/103
71,实验:基于Java实现TDD测试驱动开发,作者：强官涛   类别：测试开发   日期：2018-03-16 15:39:56   阅读：5215 次   消耗积分：2 分,实验简介 所谓TDD，是指测试驱动开发，英文全称为：Test-Driven Development。从字面意思，不难理解，就是利用基于测试用例驱动的一种开发过程，通俗一点来说，就是...,http://old.woniuxy.com/note/102
71,资讯:蜗牛学院成都校区迎来了史上最多最多最多的小蜗牛...,作者：强官涛   类别：学院动态   日期：2018-03-16 14:17:34   阅读：4234 次   消耗积分：0 分,三月，于我们蜗牛而言，是一个特别的月份。为什么呢？因为成都校区迎来了史上（截至目前）最多学员的第32期班（这是蜗牛学院一次历史性的突破）。因为成都民航**有限责任...,http://old.woniuxy.com/note/101
71,资讯:#新班动态#西安校区8月6日，我们不见不散,作者：强官涛   类别：学院动态   日期：2018-03-13 15:54:26   阅读：9178 次   消耗积分：0 分,筒子们，蜗牛学院西安校区第一期、第二期、第三期班已经顺利开班啦！！！撒花~ 撒花~  撒花~鼓掌~  鼓掌~  鼓掌~近期最新开班信息蜗牛学院西安...,http://old.woniuxy.com/note/99
72,访谈:纯转行，学习3个月，薪资8K，越努力越幸运,作者：强官涛   类别：学院动态   日期：2018-03-12 16:07:22   阅读：5134 次   消耗积分：0 分,基 本 信 息桂*拓，2013年毕业于成都**大学土木工程专业，2017年2月13日进入蜗牛学院学习Java课程。现入职**公司，基本薪资8000，各种福利与每月绩效另算。5月27日下...,http://old.woniuxy.com/note/112
72,实验:（二）实现被测程序ArrayCompare代码,作者：强官涛   类别：测试开发   日期：2018-03-01 17:07:14   阅读：3995 次   消耗积分：1 分,实验简介本节主要为大家梳理本测试项目的目标程序ArrayCompare的功能结构及具体代码实现。  实验目的(1) 掌握概要设计与接口设计的基本方法。(2)&n...,http://old.woniuxy.com/note/98
72,实验:（一）深入理解接口测试,作者：强官涛   类别：测试开发   日期：2018-03-01 16:58:56   阅读：4086 次   消耗积分：0 分,实验简介随着移动互联网甚至物联网的触角深入到人们生活的每个场景，每个角落，伴随而来的便是企业对其软件系统接口定义和研发，以便于进行数据传输和交换。由此导致目前企...,http://old.woniuxy.com/note/97
72,实验:“代码级接口测试自动化”项目的连载教材（预告）,作者：强官涛   类别：测试开发   日期：2018-03-01 16:47:36   阅读：4043 次   消耗积分：0 分,即本周起，蜗牛IT教育将对“代码级接口测试自动化”项目进行全面解析，所有的实验教程以及相关视频都会在未来两个月里一一发布展示给所有的小伙伴们。并且会将所有的实验...,http://old.woniuxy.com/note/96
72,访谈:旅游管理转IT，起薪7.5k，测试妹子超给力~,作者：强官涛   类别：学院动态   日期：2018-02-17 15:49:42   阅读：5207 次   消耗积分：0 分,今天是八月的最后一天，2017年已过去了大半年。想想年初定下的小目标，你完成了多少呢？这多半年的时间里，小编见证了咱们蜗牛一批批学员的成长与蜕变。大家从一开始的零...,http://old.woniuxy.com/note/110
72,访谈:零基础转IT，起薪9K，对于学技术，他从来就很认...,作者：强官涛   类别：学院动态   日期：2018-02-13 16:41:07   阅读：6976 次   消耗积分：0 分,基 本 信 息小石同学，2014年毕业于**理工大学电气工程专业，毕业后的他做了2年的管理工作。后因出于对技术的热爱，以及对IT行业的前景考虑，就决定转行。在好朋友的介...,http://old.woniuxy.com/note/114
72,资讯:#新班动态# 成都校区7月23日，我们不见不散,作者：强官涛   类别：学院动态   日期：2018-02-08 15:22:51   阅读：4487 次   消耗积分：0 分,紧急扩散：号外，号外…… 出大事儿了！出大事儿了！出大事儿了！蜗牛学院最新开班信息来袭。成都校区第37期班    开班时间：2018年7月23日课程方向...,http://old.woniuxy.com/note/95
72,实验:使用Appium测试Android应用程序,作者：强官涛   类别：测试开发   日期：2018-02-02 17:31:33   阅读：4930 次   消耗积分：2 分,实验简介Selenium中的WebDriver目前已经成为了Web页面的GUI级自动化测试的标准，已经被万维网协议认可。所以，由此衍生出了用于测试Windows应用程序的Winium，以及...,http://old.woniuxy.com/note/94
72,实验:使用LoadRunner实现Phpwind的性能测试,作者：强官涛   类别：测试开发   日期：2018-02-02 17:12:02   阅读：4849 次   消耗积分：3 分,实验简介在前面的学习中，我们已经利用LoadRunner完成了针对Agileone系统的协议级接口测试。那么本实验主要带大家一起学习一下如何利用LoadRunner完成针对Phpwind论...,http://old.woniuxy.com/note/93
72,实验:使用LoadRunner实现Agileone的接口测试,作者：强官涛   类别：测试开发   日期：2018-02-02 16:53:13   阅读：4562 次   消耗积分：1 分,实验简介LoadRunner作为一个企业级标准性能测试工具，在软件测试的发展过程中扮演着重要的地位，几乎已经成为性能测试领域的行业标准，影响了很多人。笔者在刚入行时，也...,http://old.woniuxy.com/note/92
73,实验:使用JMeter实现Phpwind的性能测试,作者：强官涛   类别：测试开发   日期：2018-02-02 16:14:42   阅读：5745 次   消耗积分：1 分,实验简介在前面的学习中，我们已经利用JMeter完成了针对Agileone系统的协议级接口测试。我们也知道，性能测试技术的核心便是利用多线程技术发送协议请求，完成对大量用...,http://old.woniuxy.com/note/91
73,实验:使用JMeter实现Agileone的接口测试,作者：强官涛   类别：测试开发   日期：2018-02-02 15:27:46   阅读：4432 次   消耗积分：3 分,"实验简介Apache JMeter是一款100%纯Java应用程序,设计用于接口测试和性能测试。它最初是为测试Web应用程序而设计的，但是经过各类插件的扩展，目前针对常见的各类协议...",http://old.woniuxy.com/note/90
73,访谈:应届生，电科转IT，起薪5k，有了梦想就要行动,作者：强官涛   类别：学院动态   日期：2018-02-01 16:35:41   阅读：4913 次   消耗积分：0 分,基 本 信 息小戚，2017年应届生，毕业于成都**大学电子科学与技术专业，是一位有理想，并愿意为此努力奋斗的95后小青年。毕业季刚过，在很多应届生还在考虑找什么工作？...,http://old.woniuxy.com/note/113
73,资讯:蜗牛学院成渝两校区同时开班，2018让我们一同继...,作者：强官涛   类别：学院动态   日期：2018-01-25 17:41:27   阅读：3945 次   消耗积分：0 分,1月22日，2018的第一个月已经过了大半，学生们陆陆续续的放了寒假，上班族们也忙着各种抢票，期待着回家团圆过春节。这个时期大家似乎都在忙着“归”。而有这样一群人，...,http://old.woniuxy.com/note/89
73,实验:基于Web前端的性能测试分析,作者：强官涛   类别：测试开发   日期：2018-01-25 16:18:53   阅读：5154 次   消耗积分：4 分,实验简介本实验主要利用IE和Chrome的F12开发人员工具结合Web前端测试分析相关知识，对常见网站进行基于前端的性能测试分析，本实验将不会使用到测试开发相关技术，而是...,http://old.woniuxy.com/note/88
73,实验:监控并分析Windows和Linux关键性能指标,作者：强官涛   类别：测试开发   日期：2018-01-25 15:41:00   阅读：4253 次   消耗积分：4 分, 实验简介“巧妇难为无米之炊”，对于性能测试来说，如果没有足够的监控数据，我们则无从对其进行分析，也不能很好地定位性能瓶颈。所以，本节实验将主要为大家讲解...,http://old.woniuxy.com/note/87
73,实验:Robot Framework->实现数据驱动测试,作者：强官涛   类别：测试开发   日期：2018-01-25 14:56:18   阅读：7725 次   消耗积分：2 分,实验简介本节实验主要为大家讲解利用ExcelLibrary扩展库完成基于Excel表格的数据驱动的测试脚本开发，并了解在RF框架中循环的基本使用。实验目的(1) 掌握Excel...,http://old.woniuxy.com/note/86
73,实验:Robot Framework->对协议级接口进行测试,作者：强官涛   类别：测试开发   日期：2018-01-25 14:30:47   阅读：5864 次   消耗积分：2 分,实验简介本节实验主要为大家讲解如何利用Robot Framework结合常用的关键字完成对Agileone系统中的“需求提案”模块进行协议级接口的自动化测试脚本开发。 实验...,http://old.woniuxy.com/note/85
73,实验:Robot Framework->对Web页面进行测试,作者：强官涛   类别：测试开发   日期：2018-01-25 12:16:34   阅读：4948 次   消耗积分：2 分,实验简介本节实验主要为大家讲解如何利用Robot Framework结合常用的关键字完成对Agileone系统中的“需求提案”模块进行GUI级别的自动化测试脚本开发。 实验目...,http://old.woniuxy.com/note/84
73,访谈:15年计算机专业毕业来蜗牛学院学习，入职月薪5K,作者：强官涛   类别：学院动态   日期：2018-01-21 15:10:33   阅读：3374 次   消耗积分：0 分, 基本信息韩同学，2015年毕业于电子**大学**学院计算机科学与技术专业。毕业后，想找本专业的工作，但一直很不顺利。大多数公司都要求有项目经验，但他自己大学期...,http://old.woniuxy.com/note/218
74,实验:Robot Framework->安装配置与基础使用,作者：强官涛   类别：测试开发   日期：2018-01-18 15:20:27   阅读：4039 次   消耗积分：4 分,实验简介 Robot Framework是目前比较流行的自动化测试框架，其核心特点是“关键字驱动”，即不需要测试人员自己开发测试代码，而是像Selenium IDE一样，根据关键字进...,http://old.woniuxy.com/note/83
74,实验:Selenium IDE->测试Agileone的公告管理,作者：强官涛   类别：测试开发   日期：2018-01-18 15:05:53   阅读：4637 次   消耗积分：2 分,实验简介 Selenium IDE是Selenium家庭中一个入门级的自动化测试工具，是基于Firefox浏览器的一个插件，提供GUI界面来运行Selenium测试。Selenium IDE提供脚本录...,http://old.woniuxy.com/note/82
74,实验:对象识别原理->JavaScript操作Web窗体对象,作者：强官涛   类别：测试开发   日期：2018-01-18 14:37:41   阅读：4546 次   消耗积分：2 分,实验简介针对Web窗体应用，通常我们也有两种机制来识别和操作其中的元素。第一种是使用JavaScript来完成DOM对象识别，JavaScript本身就可以定位页面的元素，甚至某一...,http://old.woniuxy.com/note/81
74,实验:[工具应用]利用Tesseract-OCR实现验证码识别,作者：强官涛   类别：测试开发   日期：2018-01-18 12:09:50   阅读：5066 次   消耗积分：4 分,"实验简介光学字符识别(OCR,Optical Character Recognition)是指对文本资料进行扫描，然后对图像文件进行分析处理，获取文字及版面信息的过程。OCR技术非常专业，一...",http://old.woniuxy.com/note/80
74,实验:[工具应用]利用SoupUI实现协议级接口测试,作者：强官涛   类别：测试开发   日期：2018-01-18 10:59:51   阅读：4739 次   消耗积分：6 分,实验简介SoapUI是一个开源测试工具，通过SOAP/HTTP来检查、调用、实现WebService的功能/负载/符合性测试。提供GUI界面完成测试。其本质也是调用WS接口进行操作，并...,http://old.woniuxy.com/note/79
74,访谈:蜗牛23期软件测试班，最美女学员就业了,作者：强官涛   类别：学院动态   日期：2018-01-17 17:34:26   阅读：5059 次   消耗积分：0 分,据说，这位妹子，在蜗牛学院有众多追求者。那么，该消息对于蜗牛广大男同胞而言，还真是一个悲伤的故事。基本信息思思同学，2015年毕业于四川**学院房地产营销与估价专业...,http://old.woniuxy.com/note/115
74,访谈:16年毕业，物联网转行Java开发，入职月薪4K,作者：强官涛   类别：学院动态   日期：2018-01-16 15:10:33   阅读：4271 次   消耗积分：0 分,基本信息小杨同学，2016年毕业于西南**大学物联网工程专业。大学期间有学过安卓语言，也接触过一点点的java开发知识。 由于“宿舍太团结”，经常通宵组队玩游戏，...,http://old.woniuxy.com/note/220
74,漫谈:2018 最具就业前景的编程语言，转行者必看,作者：强官涛   类别：学院动态   日期：2018-01-12 14:10:30   阅读：4017 次   消耗积分：0 分,2017年最热门的编程语言莫过于Java和Python，自然学习Java和Python的人数也是最多的，那么这个学习趋势在2018年会有怎样的变化呢？2018年最值得学习的编程语言又是...,http://old.woniuxy.com/note/78
74,访谈:IT行业靠实力说话，计算专业毕业后来蜗牛学院深...,作者：强官涛   类别：学院动态   日期：2018-01-09 15:10:33   阅读：4597 次   消耗积分：0 分,基本信息谢同学是咱们蜗牛学院第三期测试班的学员，毕业于电子**大学**学院计算机科学与技术专业。毕业后他是一直想从事技术相关的工作，但因为大学期间没怎么认真学习，...,http://old.woniuxy.com/note/217
74,漫谈:二块钱，看他们是如何从天府二街出发，途经凯德天...,作者：李小龙   类别：学院动态   日期：2018-01-05 15:18:18   阅读：4799 次   消耗积分：0 分,问：没收手机、钱包、公交卡、给你两块钱硬币，让你从天府二街的蜀都中心出发到达人民公园（总距离16.4km），并且中途还必须去凯德天府、省体育馆两个站点做任务，你会用...,http://old.woniuxy.com/note/75
75,访谈:10年毕业，电子商务转行软件测试，入职月薪5K,作者：强官涛   类别：学院动态   日期：2017-12-30 15:10:33   阅读：3449 次   消耗积分：0 分,基本信息小罗同学，不仅是我们蜗牛学院少有的女学员之一，还是咱蜗牛某同事的家属。2010年毕业于成都**学院电子商务专业。毕业后干了5年的会计。当初朋友建议她转行IT，...,http://old.woniuxy.com/note/221
75,访谈:喜欢玩游戏，工作3年后转化作测试，入职月薪6.4K,作者：强官涛   类别：学院动态   日期：2017-12-29 15:10:33   阅读：4225 次   消耗积分：0 分,基本信息王同学，是咱们蜗牛学院成立后的第一批第一位学员。他10年毕业于西南**大学计算机科学与技术专业。从事过软件、网络相关的一些工作。自己最大的爱好是打游戏。后...,http://old.woniuxy.com/note/216
75,漫谈:Hello World！我是蜗牛学院，这是我的年终总结,作者：强官涛   类别：学院动态   日期：2017-12-29 13:29:25   阅读：5217 次   消耗积分：0 分,筒子们，好~2017接近尾声，距离2018年也仅剩两天。你在年初定下的目标有没有半途而废呢？曾经立下的flag（誓言）是只剩狼狈，还是都实现了呢？当然，这都即将成为过去。...,http://old.woniuxy.com/note/72
75,漫谈:蜗牛学院成渝两校区同时开班，2017年完美收官！,作者：强官涛   类别：学院动态   日期：2017-12-19 10:01:20   阅读：4717 次   消耗积分：0 分,今天是12月18日，距离圣诞节还有7天，距离2018年还有13天，距离除夕还有58天~今天（12月18日）对于蜗牛学院来说也是一个特别的日子，因为成渝两校区同时开班，迎来了20...,http://old.woniuxy.com/note/71
75,漫谈:​测试人员该学习Python的七个理由,作者：强官涛   类别：Python开发   日期：2017-12-15 17:37:03   阅读：5400 次   消耗积分：0 分,对于一个测试工程师来说，选哪一门语言来入手编程一直是件非常纠结的事情。值得庆幸的是，专门介绍软件，工具及网站服务的技术Blog上CarlCheo绘制了一张图表，告诉你该...,http://old.woniuxy.com/note/70
75,漫谈:AI已来，人类测试人员的核心竞争力是什么？,作者：强官涛   类别：测试开发   日期：2017-12-15 17:21:39   阅读：4821 次   消耗积分：2 分,不知道大家前两天有没有被一篇叫做《AlphaGo Zero：这个世界人类是多余的 》的文章刷屏。  总之，就是一个字， 生无可恋。。。微信群，QQ群，各种群...,http://old.woniuxy.com/note/69
75,漫谈:2017毕业生平均起薪出炉，排名前三的居然是这些...,作者：强官涛   类别：学院动态   日期：2017-12-15 16:06:24   阅读：4527 次   消耗积分：0 分,国庆要来了，9月也快过完了，新入校的大学生们已经适应了大学生活，而今年的应届生们，大部分也都在职场安定下来了。根据近日中智咨询调研中心发布的“第十五届中智人力资...,http://old.woniuxy.com/note/68
75,漫谈:程序员这个高薪职业只有科班的人才能做吗？,作者：强官涛   类别：学院动态   日期：2017-12-15 15:51:02   阅读：4323 次   消耗积分：0 分,很多人总以为，自己不是学计算机的，就不能从事编程工作了。随着互联网行业的蓬勃发展，市场对于程序员的需求激增，这个职业也不再囿于计算机科学或软件工程等个别专业的毕...,http://old.woniuxy.com/note/67
75,访谈:15年毕业，培训Java开发，入职月薪4.8,作者：强官涛   类别：学院动态   日期：2017-12-12 15:10:33   阅读：6802 次   消耗积分：0 分, 基本信息 沙同学，2015年毕业于西南**大学软件工程专业。毕业后在成都找了大半个月的工作，都没有合适的。 大多数企业都是希望招到有项目经验，能尽...,http://old.woniuxy.com/note/215
75,漫谈:对于程序员而言，这是一个怎样的时代？,作者：强官涛   类别：学院动态   日期：2017-12-11 17:00:05   阅读：15457 次   消耗积分：0 分,人们面前有着各样事物，人们面前又一无所有；这是智慧的时代，也是愚蠢的时代；这是最好的时代，也是最坏的时代，            &nb...,http://old.woniuxy.com/note/66
76,资讯:蜗牛学院11月就业信息报来袭，平均月薪5.4K,作者：强官涛   类别：学院动态   日期：2017-12-11 16:51:17   阅读：16639 次   消耗积分：0 分,如梦令 . 蜗牛就业季（上）今晨梳妆早起，尚忆昨夜整理。踌躇志得意，步入高楼深处。面试，面试，管他竞争几次。            &nb...,http://old.woniuxy.com/note/65
76,漫谈:眼界决定境界，思路决定出路,作者：强官涛   类别：学院动态   日期：2017-12-11 16:48:34   阅读：3764 次   消耗积分：0 分,上周五（11月17日）下午，清辉的贾老师来蜗牛学院给小蜗牛们做了一个分享会。此次分享会的主题是：“眼界&专注”。贾老师以他十多年的技术总监&HR经验，给学员...,http://old.woniuxy.com/note/64
76,资讯:初冬十一月，蜗牛学院成渝两校区同时开班，迎来了...,作者：强官涛   类别：学院动态   日期：2017-12-11 16:43:18   阅读：4551 次   消耗积分：0 分,初冬十一月，蜗牛学院成渝两校区同时开班，迎来了这群努力奋斗的新朋友！十一月的气温越降越低，大家的衣服也越穿越多，川渝地区的初冬已悄然而至。在今日（11月6日）这个...,http://old.woniuxy.com/note/63
76,资讯:蜗牛学院第二届程序员节圆满成功，来年再聚！,作者：强官涛   类别：学院动态   日期：2017-12-11 15:57:52   阅读：3824 次   消耗积分：0 分,10月22日蜗牛学院邀请了一群老朋友（已毕业的蜗牛学员）在三圣乡开展了第二届程序员节的活动虽然当天的温度很低，还风雨交加但蜗牛的老师们依旧准时到达活动场地欢乐而忙...,http://old.woniuxy.com/note/62
76,访谈:5年测试经验，蜗牛深造，起薪9k,作者：强官涛   类别：学院动态   日期：2017-12-11 15:56:32   阅读：4635 次   消耗积分：0 分,近日，蜗牛学院第22期班的学员们陆陆续续进入了企业工作，大家几个月的努力付出都得到了回报。有些人是成功进入了一个全新的行业，而有些人是进阶学到了更多的知识。今天...,http://old.woniuxy.com/note/111
76,资讯:平均薪资5.4K，蜗牛学院重庆校区一期班全员成功...,作者：强官涛   类别：学院动态   日期：2017-12-11 15:37:44   阅读：4617 次   消耗积分：0 分,上周，蜗牛学院重庆校区第1期班以最高薪资6500，最低薪资4700，平均薪资5400的成绩完美收官。犹记得刚开设重庆校区时，除了我们自己，几乎没人相信在重庆那种IT大环境下...,http://old.woniuxy.com/note/61
76,访谈:13年毕业，道路桥梁转行软件测，入职月薪5.5K,作者：强官涛   类别：学院动态   日期：2017-12-11 15:10:33   阅读：3820 次   消耗积分：0 分,基本信息 薛同学，2013年毕业于西南**大学道路与桥梁专业。毕业后就去了绵阳的一个山区做铁路工作。后来因为离家较远，工作的安全也没有保障，家人就希望他换个工...,http://old.woniuxy.com/note/214
76,访谈:17应届生，室内设计转IT，喜欢就要行动,作者：强官涛   类别：学院动态   日期：2017-12-09 15:10:33   阅读：4355 次   消耗积分：0 分,咱蜗牛学院已连续发了多期就业喜报，细心的你们一定发现了什么，往期的喜报学员都是同一个属性。全是汉纸（小编也很无奈）……你们肯定以为没有妹纸学技术吧！（敲黑板）蜗...,http://old.woniuxy.com/note/213
76,原理:CentOS上同时安装Python2和Python3,作者：强官涛   类别：Python开发   日期：2017-12-08 18:00:28   阅读：4409 次   消耗积分：0 分,CentOS 6自带了Python 2.6.*（CentOS 7则自带了Python 2.7）和一些非常好用的功能，如yum。但是，注意不要随便升级自带的Python以免yum不可用。 新版本将...,http://old.woniuxy.com/note/59
76,漫谈:MonkeyRunner的录制回放,作者：强官涛   类别：测试开发   日期：2017-12-08 17:59:16   阅读：15904 次   消耗积分：0 分,"在上一篇文章中，我们介绍到Monkeyrunner工具是在工作站上通过API定义的特定命令和事件控制设备或模拟器，支持自己编写插件,控制事件,随时截图,简而言之,任何你在模拟...",http://old.woniuxy.com/note/58
77,漫谈:MonkeyRunner简介,作者：强官涛   类别：测试开发   日期：2017-12-08 17:58:08   阅读：4374 次   消耗积分：0 分,什么是monkeyrunnermonkeyrunner工具提供了一个API，使用此API写出的程序可以在Android代码之外控制Android设备和模拟器。通过monkeyrunner，您可以写出一个Py...,http://old.woniuxy.com/note/57
77,漫谈:测试心得总结,作者：强官涛   类别：学院动态   日期：2017-12-08 17:56:00   阅读：15721 次   消耗积分：0 分,"（1） 边界测试，测试用户输入框中的数值的最大数和最小数，以及为空时的情况。（2） 非法测试，例如在输入数字的地方输入字母。（3） 跟踪测试，跟踪一条数据的流程,保...",http://old.woniuxy.com/note/56
77,漫谈:linux环境搭建流程,作者：强官涛   类别：学院动态   日期：2017-12-08 17:52:37   阅读：5186 次   消耗积分：0 分,上周正式进入第四阶段（项目阶段），做项目之前第一件事便是先把项目环境搭好，为了复习下之前学习的Linux知识，cc老师要求我们在linux系统上搭建环境，在环境搭建的过...,http://old.woniuxy.com/note/55
77,漫谈:Monkey测试简介,作者：强官涛   类别：测试开发   日期：2017-12-08 17:52:32   阅读：15682 次   消耗积分：0 分,Monkey是Android SDK自带的测试工具，在实际应用中经常有公司用来做一些APP的稳定性测试，由于测试事件和数据都是随机的，有一定的局限性。一monkey测试的相关的原理...,http://old.woniuxy.com/note/54
77,实验:jsp自定义标签,作者：强官涛   类别：Java开发   日期：2017-12-08 17:51:38   阅读：4340 次   消耗积分：0 分,在web开发中难免会用到一系列的标签库，比如常用的jstl的标签库、struts提供的标签库。这些标签库都是厂商提供的，在开发中可以直接使用，然而在有些项目中需要开发者根...,http://old.woniuxy.com/note/53
77,漫谈:程序员发展前景怎么样？,作者：强官涛   类别：学院动态   日期：2017-12-08 17:48:55   阅读：4322 次   消耗积分：0 分,现在学编程有前途吗?做程序员发展前景怎么样?程序员是从事软件开发相关工作人员的统称。它是一个广义的概念，包括软件设计人员、软件架构人员、软件工程管理人员、软件测...,http://old.woniuxy.com/note/51
77,漫谈:Jmeter3.0(一) 搭建测试环境,作者：强官涛   类别：测试开发   日期：2017-12-08 17:48:50   阅读：4279 次   消耗积分：0 分,一、工具描述Apache JMeter是100％的java桌面应用程序。它可以被用来测试包括基于静态和动态资源程序的性能，例如静态文件，Java Servlets，Java 对象，数据...,http://old.woniuxy.com/note/52
